1,130.29,16
2,131.23,20
3,131.7,22
4,132.01,23
5,132.23,23
6,132.41,23
7,132.55,23
8,132.67,23
9,132.77,24
10,132.86,24
11,132.93,24
12,132.99,24
13,133.05,24
14,133.1,24
15,133.14,24
16,133.18,24
17,133.21,24
18,133.24,24
19,133.26,24
20,133.28,24
21,133.29,24
22,133.3,24
23,133.31,24
24,133.31,24
25,133.31,24
26,133.31,24
27,133.3,24
28,133.29,24
29,133.28,24
30,133.26,24
