1,130.49,16
2,131.42,20
3,131.89,22
4,132.2,23
5,132.43,23
6,132.6,23
7,132.75,23
8,132.86,23
9,132.96,24
10,133.05,24
11,133.12,24
12,133.19,24
13,133.24,24
14,133.29,24
15,133.33,24
16,133.37,24
17,133.4,24
18,133.43,24
19,133.45,24
20,133.47,24
21,133.48,24
22,133.49,24
23,133.5,24
24,133.5,24
25,133.5,24
26,133.5,24
27,133.49,24
28,133.48,24
29,133.47,24
30,133.45,24
