0,0,0,0.033333
1,0,0,0.96667
2,0,0,0
0,1,0,0
1,1,0,0.27523
2,1,0,0.72477
0,2,0,0.52174
1,2,0,0.3913
2,2,0,0.086957
0,0,1,0
1,0,1,0.88235
2,0,1,0.11765
0,1,1,0
1,1,1,0.012658
2,1,1,0.98734
0,2,1,0.31579
1,2,1,0.47368
2,2,1,0.21053
0,0,2,0.060606
1,0,2,0.93939
2,0,2,0
0,1,2,0
1,1,2,0.77778
2,1,2,0.22222
0,2,2,0
1,2,2,0.4
2,2,2,0.6
